date,amount_raw,amount,currency,operation,merchant,details,bank,source_file,category
2025-09-12,"+ 1 200,00 KZT",1200.0,KZT,Пополнение,Ердəулет Ə.,Ердəулет Ə.,Kaspi Bank,gold_statement_1.pdf,покупки
2025-09-12,"+ 2 120,00 KZT",2120.0,KZT,Пополнение,Маншук Е.,Маншук Е.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-12,"+ 1 510,00 KZT",1510.0,KZT,Пополнение,Мадина А.,Мадина А.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-12,"+ 4 490,00 KZT",4490.0,KZT,Пополнение,Алуа Н.,Алуа Н.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-12,"+ 2 500,00 KZT",2500.0,KZT,Пополнение,Айнагуль К.,Айнагуль К.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-12,"- 7 413,00 KZT",-7413.0,KZT,Перевод,Оплата Kaspi Red,Оплата Kaspi Red,Kaspi Bank,gold_statement_1.pdf,покупки
2025-09-12,"- 240,00 KZT",-240.0,KZT,Покупка,Google One,Google One,Kaspi Bank,gold_statement_1.pdf,подписки
2025-09-12,"- 250,00 KZT",-250.0,KZT,Покупка,Qazaq Catering,Qazaq Catering,Kaspi Bank,gold_statement_1.pdf,рестораны и кафе
2025-09-12,"+ 35 000,00 KZT",35000.0,KZT,Пополнение,В Kaspi Терминале,В Kaspi Терминале,Kaspi Bank,gold_statement_1.pdf,покупки
2025-09-12,"- 790,00 KZT",-790.0,KZT,Покупка,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,gold_statement_1.pdf,супермаркеты
2025-09-12,"+ 301,00 KZT",301.0,KZT,Пополнение,С карты другого банка,С карты другого банка,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-12,"+ 500,00 KZT",500.0,KZT,Пополнение,Санжар С.,Санжар С.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-12,"- 110,00 KZT",-110.0,KZT,Покупка,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,gold_statement_1.pdf,транспорт
2025-09-12,"+ 110,00 KZT",110.0,KZT,Пополнение,С карты другого банка,С карты другого банка,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-13,"- 495,00 KZT",-495.0,KZT,Покупка,Супермаркет GALMART,Супермаркет GALMART,Kaspi Bank,gold_statement (2).pdf,супермаркеты
2025-09-13,"- 8 000,00 KZT",-8000.0,KZT,Покупка,TTP*BAO-ASTANA.KZ,TTP*BAO-ASTANA.KZ,Kaspi Bank,gold_statement (2).pdf,рестораны и кафе
2025-09-13,"+ 4 000,00 KZT",4000.0,KZT,Пополнение,Батырхан Ш.,Батырхан Ш.,Kaspi Bank,gold_statement (2).pdf,переводы
2025-09-13,"+ 3 500,00 KZT",3500.0,KZT,Пополнение,Нұрсұлтан А.,Нұрсұлтан А.,Kaspi Bank,gold_statement (2).pdf,переводы
2025-09-13,"+ 1 900,00 KZT",1900.0,KZT,Пополнение,Батырхан Ш.,Батырхан Ш.,Kaspi Bank,gold_statement (2).pdf,переводы
2025-09-13,"- 3 800,00 KZT",-3800.0,KZT,Покупка,KINO.KZ,KINO.KZ,Kaspi Bank,gold_statement (2).pdf,покупки
2025-09-13,"- 110,00 KZT",-110.0,KZT,,Purchases Avtobys. Оплата проезда по QR,Purchases Avtobys. Оплата проезда по QR,Kaspi Bank,gold_statement (3).pdf,транспорт
2025-09-13,"+ 3 100,00 KZT",3100.0,KZT,,Replenishment Дінмұхамед А.,Replenishment Дінмұхамед А.,Kaspi Bank,gold_statement (3).pdf,переводы
2025-09-13,"- 1 400,00 KZT",-1400.0,KZT,,Transfers Адилет Ш.,Transfers Адилет Ш.,Kaspi Bank,gold_statement (3).pdf,переводы
2025-09-13,"- 15 000,00 KZT",-15000.0,KZT,,Purchases Охранные агентства,Purchases Охранные агентства,Kaspi Bank,gold_statement.pdf,покупки
2025-09-13,"- 20 000,00 KZT",-20000.0,KZT,,Purchases Услуги Қазақтелеком по лицевому счету,Purchases Услуги Қазақтелеком по лицевому счету,Kaspi Bank,gold_statement.pdf,покупки
2025-09-13,"- 9 399,00 KZT",-9399.0,KZT,,Purchases Услуги Қазақтелеком по лицевому счету,Purchases Услуги Қазақтелеком по лицевому счету,Kaspi Bank,gold_statement.pdf,покупки
2025-09-13,"- 22 427,60 KZT",-22427.6,KZT,,Purchases BI Group,Purchases BI Group,Kaspi Bank,gold_statement.pdf,покупки
2025-09-13,"- 15 012,41 KZT",-15012.41,KZT,,Purchases Астана ЕРЦ,Purchases Астана ЕРЦ,Kaspi Bank,gold_statement.pdf,покупки
2025-09-13,"- 25 527,87 KZT",-25527.87,KZT,,Purchases Астана ЕРЦ,Purchases Астана ЕРЦ,Kaspi Bank,gold_statement.pdf,покупки
2025-09-13,"- 21 842,84 KZT",-21842.84,KZT,,Purchases Астана ЕРЦ,Purchases Астана ЕРЦ,Kaspi Bank,gold_statement.pdf,покупки
2025-09-13,"- 22 626,11 KZT",-22626.11,KZT,,Purchases Астана ЕРЦ,Purchases Астана ЕРЦ,Kaspi Bank,gold_statement.pdf,покупки
2025-09-13,"- 27 830,92 KZT",-27830.92,KZT,,Purchases Астана ЕРЦ,Purchases Астана ЕРЦ,Kaspi Bank,gold_statement.pdf,покупки
2025-09-13,"- 37 254,37 KZT",-37254.37,KZT,,Purchases Астана РЭК для юридических лиц,Purchases Астана РЭК для юридических лиц,Kaspi Bank,gold_statement.pdf,покупки
2025-09-13,"- 7 567,90 KZT",-7567.9,KZT,,Purchases ПРЭК (квитанция),Purchases ПРЭК (квитанция),Kaspi Bank,gold_statement.pdf,покупки
2025-09-13,"+ 224 800,00 KZT",224800.0,KZT,,Replenishment From card of other banks,Replenishment From card of other banks,Kaspi Bank,gold_statement.pdf,покупки
2025-09-13,"+ 3 460,00 KZT",3460.0,KZT,Пополнение,Данияр А.,Данияр А.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-13,"- 110,00 KZT",-110.0,KZT,Покупка,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,gold_statement_1.pdf,транспорт
2025-09-13,"+ 110,00 KZT",110.0,KZT,Пополнение,С карты другого банка,С карты другого банка,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-13,"- 149,00 KZT",-149.0,KZT,Комиссия,за перевод на карту др. банка,за перевод на карту др. банка,Kaspi Bank,gold_statement_1.pdf,покупки
2025-09-13,"- 40 228,00 KZT",-40228.0,KZT,Перевод,На карту Freedom Finance Bank*1806,На карту Freedom Finance Bank*1806,Kaspi Bank,gold_statement_1.pdf,покупки
2025-09-13,"- 230,00 KZT",-230.0,KZT,Покупка,Магазин Гаухар,Магазин Гаухар,Kaspi Bank,gold_statement_1.pdf,покупки
2025-09-13,"- 4 580,00 KZT",-4580.0,KZT,Покупка,АЗС-7,АЗС-7,Kaspi Bank,gold_statement_1.pdf,транспорт
2025-09-13,"+ 1 630,00 KZT",1630.0,KZT,Пополнение,Адилбек У.,Адилбек У.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-13,"+ 1 910,00 KZT",1910.0,KZT,Пополнение,Ботагоз Б.,Ботагоз Б.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-14,"- 550,00 KZT",-550.0,KZT,Покупка,NU,NU,Kaspi Bank,gold_statement (2).pdf,покупки
2025-09-14,"- 105,00 KZT",-105.0,KZT,Покупка,Боба Туркестан,Боба Туркестан,Kaspi Bank,gold_statement (2).pdf,покупки
2025-09-14,"- 2 600,00 KZT",-2600.0,KZT,Перевод,Мансур Д.,Мансур Д.,Kaspi Bank,gold_statement (2).pdf,переводы
2025-09-14,"- 30,00 KZT",-30.0,KZT,,Purchases Аппарат самообслуживания,Purchases Аппарат самообслуживания,Kaspi Bank,gold_statement (3).pdf,покупки
2025-09-14,"- 75,00 KZT",-75.0,KZT,,Purchases Аппарат самообслуживания,Purchases Аппарат самообслуживания,Kaspi Bank,gold_statement (3).pdf,покупки
2025-09-14,"- 1 650,00 KZT",-1650.0,KZT,,Purchases продукты,Purchases продукты,Kaspi Bank,gold_statement (3).pdf,покупки
2025-09-14,"- 110,00 KZT",-110.0,KZT,Покупка,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,gold_statement_1.pdf,транспорт
2025-09-15,"- 2 149,00 KZT",-2149.0,KZT,Покупка,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,gold_statement (2).pdf,супермаркеты
2025-09-15,"- 890,00 KZT",-890.0,KZT,Покупка,YANDEX.GO,YANDEX.GO,Kaspi Bank,gold_statement (2).pdf,транспорт
2025-09-15,"+ 15 000,00 KZT",15000.0,KZT,Пополнение,С карты другого банка,С карты другого банка,Kaspi Bank,gold_statement (2).pdf,переводы
2025-09-15,"- 1 840,00 KZT",-1840.0,KZT,Покупка,Corner Meal,Corner Meal,Kaspi Bank,gold_statement (2).pdf,покупки
2025-09-15,"- 5 000,00 KZT",-5000.0,KZT,,Transfers Кербез К.,Transfers Кербез К.,Kaspi Bank,gold_statement (3).pdf,переводы
2025-09-15,"- 3 200,00 KZT",-3200.0,KZT,,Purchases I'M Restaurants,Purchases I'M Restaurants,Kaspi Bank,gold_statement (3).pdf,покупки
2025-09-15,"+ 10 000,00 KZT",10000.0,KZT,,Replenishment Кербез К.,Replenishment Кербез К.,Kaspi Bank,gold_statement (3).pdf,переводы
2025-09-15,"- 100,00 KZT",-100.0,KZT,,Transfers Диас О.,Transfers Диас О.,Kaspi Bank,gold_statement (3).pdf,переводы
2025-09-15,"- 1 600,00 KZT",-1600.0,KZT,,Transfers Диас О.,Transfers Диас О.,Kaspi Bank,gold_statement (3).pdf,переводы
2025-09-15,"+ 5 000,00 KZT",5000.0,KZT,,Replenishment Рауан А.,Replenishment Рауан А.,Kaspi Bank,gold_statement.pdf,переводы
2025-09-15,"- 10 000,00 KZT",-10000.0,KZT,,Transfers Рауан А.,Transfers Рауан А.,Kaspi Bank,gold_statement.pdf,переводы
2025-09-15,"+ 10 000,00 KZT",10000.0,KZT,,Replenishment From Kaspi Deposit,Replenishment From Kaspi Deposit,Kaspi Bank,gold_statement.pdf,покупки
2025-09-15,"- 1 190,00 KZT",-1190.0,KZT,,Purchases EspressoDay,Purchases EspressoDay,Kaspi Bank,gold_statement.pdf,рестораны и кафе
2025-09-15,"- 149,00 KZT",-149.0,KZT,Комиссия,за перевод на карту др. банка,за перевод на карту др. банка,Kaspi Bank,gold_statement_1.pdf,покупки
2025-09-15,"- 13 501,00 KZT",-13501.0,KZT,Перевод,На карту Freedom Finance Bank*1806,На карту Freedom Finance Bank*1806,Kaspi Bank,gold_statement_1.pdf,покупки
2025-09-15,"+ 500,00 KZT",500.0,KZT,Пополнение,Алибек А.,Алибек А.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-15,"+ 4 000,00 KZT",4000.0,KZT,Пополнение,Алмас Б.,Алмас Б.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-15,"+ 3 700,00 KZT",3700.0,KZT,Пополнение,Рустем І.,Рустем І.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-15,"+ 2 100,00 KZT",2100.0,KZT,Пополнение,Алибек А.,Алибек А.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-16,"- 1 500,00 KZT",-1500.0,KZT,Покупка,Corner Meal,Corner Meal,Kaspi Bank,gold_statement (2).pdf,покупки
2025-09-16,"+ 3 500,00 KZT",3500.0,KZT,Пополнение,Бахитжан А.,Бахитжан А.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-16,"- 3 500,00 KZT",-3500.0,KZT,Перевод,Бахитжан А.,Бахитжан А.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-16,"- 472,00 KZT",-472.0,KZT,Покупка,SMALL,SMALL,Kaspi Bank,gold_statement_1.pdf,супермаркеты
2025-09-16,"+ 1 800,00 KZT",1800.0,KZT,Пополнение,Ясмина Н.,Ясмина Н.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-16,"+ 770,00 KZT",770.0,KZT,Пополнение,Сабина Б.,Сабина Б.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-16,"+ 550,00 KZT",550.0,KZT,Пополнение,Жанар Н.,Жанар Н.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-16,"+ 1 030,00 KZT",1030.0,KZT,Пополнение,Альмира М.,Альмира М.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-16,"+ 1 200,00 KZT",1200.0,KZT,Пополнение,Меруерт Р.,Меруерт Р.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-16,"+ 1 170,00 KZT",1170.0,KZT,Пополнение,Береке С.,Береке С.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-16,"- 110,00 KZT",-110.0,KZT,Покупка,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,gold_statement_1.pdf,транспорт
2025-09-16,"+ 220,00 KZT",220.0,KZT,Пополнение,С карты другого банка,С карты другого банка,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-17,"- 1 690,00 KZT",-1690.0,KZT,Покупка,Corner Meal,Corner Meal,Kaspi Bank,gold_statement (2).pdf,покупки
2025-09-17,"- 200,00 KZT",-200.0,KZT,Покупка,NU,NU,Kaspi Bank,gold_statement (2).pdf,покупки
2025-09-17,"- 600,00 KZT",-600.0,KZT,Покупка,NU,NU,Kaspi Bank,gold_statement (2).pdf,покупки
2025-09-17,"- 1 980,00 KZT",-1980.0,KZT,Покупка,Corner Meal,Corner Meal,Kaspi Bank,gold_statement (2).pdf,покупки
2025-09-17,"- 5 885,00 KZT",-5885.0,KZT,Покупка,Happy Cake,Happy Cake,Kaspi Bank,gold_statement (2).pdf,покупки
2025-09-17,"- 615,00 KZT",-615.0,KZT,,Purchases Magnum Cash&Carry,Purchases Magnum Cash&Carry,Kaspi Bank,gold_statement (3).pdf,супермаркеты
2025-09-17,"- 7 000,00 KZT",-7000.0,KZT,,Purchases ТОО Kaspi Travel,Purchases ТОО Kaspi Travel,Kaspi Bank,gold_statement.pdf,транспорт
2025-09-17,"- 6 994,00 KZT",-6994.0,KZT,,Purchases ТОО Kaspi Travel,Purchases ТОО Kaspi Travel,Kaspi Bank,gold_statement.pdf,транспорт
2025-09-17,"+ 13 000,00 KZT",13000.0,KZT,,Replenishment From Kaspi Deposit,Replenishment From Kaspi Deposit,Kaspi Bank,gold_statement.pdf,покупки
2025-09-17,"- 190,00 KZT",-190.0,KZT,,Purchases NU,Purchases NU,Kaspi Bank,gold_statement.pdf,покупки
2025-09-17,"- 490,00 KZT",-490.0,KZT,,Purchases NU,Purchases NU,Kaspi Bank,gold_statement.pdf,покупки
2025-09-17,"- 100,00 KZT",-100.0,KZT,Перевод,Ерасыл Д.,Ерасыл Д.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-17,"- 110,00 KZT",-110.0,KZT,Покупка,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,gold_statement_1.pdf,транспорт
2025-09-17,"- 1 060,00 KZT",-1060.0,KZT,Покупка,АЗС-8,АЗС-8,Kaspi Bank,gold_statement_1.pdf,транспорт
2025-09-17,"+ 2 200,00 KZT",2200.0,KZT,Пополнение,Айнур К.,Айнур К.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-17,"+ 1 360,00 KZT",1360.0,KZT,Пополнение,Мейірім Ж.,Мейірім Ж.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-17,"+ 1 070,00 KZT",1070.0,KZT,Пополнение,Куралай Д.,Куралай Д.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-17,"+ 730,00 KZT",730.0,KZT,Пополнение,Вераника К.,Вераника К.,Kaspi Bank,gold_statement_1.pdf,переводы
2025-09-17,"- 2 310,00 KZT",-2310.0,KZT,Покупка,АЗС-7,АЗС-7,Kaspi Bank,gold_statement_1.pdf,транспорт
2025-09-18,"+ 3 669,00 KZT",3669.0,KZT,Пополнение,Батырхан Ш.,Батырхан Ш.,Kaspi Bank,gold_statement (2).pdf,переводы
2025-09-18,"+ 3 700,00 KZT",3700.0,KZT,Пополнение,Сабина А.,Сабина А.,Kaspi Bank,gold_statement (2).pdf,переводы
2025-09-18,"+ 1 111,00 KZT",1111.0,KZT,Пополнение,Айым Ш.,Айым Ш.,Kaspi Bank,gold_statement (2).pdf,переводы
2025-09-18,"- 1 500,00 KZT",-1500.0,KZT,,Transfers Болат Л.,Transfers Болат Л.,Kaspi Bank,gold_statement (3).pdf,переводы
2025-09-18,"- 6 000,00 KZT",-6000.0,KZT,,Transfers Болат Л.,Transfers Болат Л.,Kaspi Bank,gold_statement (3).pdf,переводы
2025-09-18,"- 6 695,00 KZT",-6695.0,KZT,,Purchases Magnum,Purchases Magnum,Kaspi Bank,gold_statement (3).pdf,супермаркеты
2025-09-18,"+ 5 000,00 KZT",5000.0,KZT,,Replenishment Болат Л.,Replenishment Болат Л.,Kaspi Bank,gold_statement (3).pdf,переводы
2025-09-18,"+ 10 000,00 KZT",10000.0,KZT,,Replenishment Болат Л.,Replenishment Болат Л.,Kaspi Bank,gold_statement (3).pdf,переводы
2025-09-18,"- 559,00 KZT",-559.0,KZT,,Purchases Magnum Cash&Carry,Purchases Magnum Cash&Carry,Kaspi Bank,gold_statement (3).pdf,супермаркеты
2025-09-18,"- 1 890,00 KZT",-1890.0,KZT,,Purchases WILDBERRIES,Purchases WILDBERRIES,Kaspi Bank,gold_statement.pdf,маркетплейсы
2025-09-18,"- 1 600,00 KZT",-1600.0,KZT,,Purchases YANDEX.GO,Purchases YANDEX.GO,Kaspi Bank,gold_statement.pdf,транспорт
2025-09-18,"+ 20 000,00 KZT",20000.0,KZT,,Replenishment Айгуль И.,Replenishment Айгуль И.,Kaspi Bank,gold_statement.pdf,переводы
2025-09-18,"- 1 850,00 KZT",-1850.0,KZT,,Purchases Yandex.GO,Purchases Yandex.GO,Kaspi Bank,gold_statement.pdf,транспорт
2025-09-18,"- 500,00 KZT",-500.0,KZT,,Transfers Нұрай Н.,Transfers Нұрай Н.,Kaspi Bank,gold_statement.pdf,переводы
2025-09-18,"- 110,00 KZT",-110.0,KZT,Покупка,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,gold_statement_1.pdf,транспорт
2025-09-18,"- 500,00 KZT",-500.0,KZT,Покупка,АЗС-8,АЗС-8,Kaspi Bank,gold_statement_1.pdf,транспорт
2025-09-18,"+ 3 000,00 KZT",3000.0,KZT,Пополнение,Женискуль Е.,Женискуль Е.,Kaspi Bank,gold_statement_1.pdf,переводы
